mapname,filesize,filesize_bz2,sha1
surf_dusty_roads,14969946,4116660,51afb00826411c9ec9c5188da24dc97eaedf0d70
surf_fastspiral_retro,9654580,3163845,54a3cd1da81fdc25dc053db100a2cf3a5caeb1d2
surf_gforce_ultra_hg,14650252,3595046,d8c8765ae50012bfbab298cf8a91731dded97df1
surf_greatest_river,1438500,391559,1a2d182581c2aba0aeb8d541df5b7af542f62652
surf_greatriver,6293168,432293,99f6a5f8d95abd6ae2de516961af5ea2905753a8
surf_greatriver2,8380336,561564,df1aec9b06ff9245f3b13444fe7913d0c9f4dfe4
surf_greatriver2_1,8847728,568386,1b29464e1561744b5a30c147a7bd13d1b030086b
surf_greatriver_arenaturbo,3078968,943408,51cacfc3d116663ed53bfaad282abe8056dccf3e
surf_greatriver_fix5,1278030,343281,6f461debe6e323c3bbcb62597c27c7886407cb42
surf_greatriver_remix2,2511664,991418,5e07ae1f0cda93ce82fbee387d9acf94b78e8216
surf_greatriver_v4,20456720,3851740,314276b368c97d85cde5e2039afb1d447d8cdd35
surf_greatriver_xdre4m,4619440,1552898,fe627729e614478c0487902a559b51f360622d86
surf_japan_classic_1,14021616,4312654,24d058b5a9a7b0026e29762adb03da1814fbd8e4
surf_japan_ptad,4271886,1287125,10efa2e592e110fd23c4c6db5414579537614d68
surf_japan_reloaded,13864352,3940546,8dd1451ca58cf27409d19c557412bd47bdce67cd
surf_japan_tbs,9853404,1342947,59325d7fa89043a3a6f6ef35bea294a7939815da
surf_japan_v10,8326792,1013411,e4f99778c5eb96272e221bc42a3fb5a11d14bec5
surf_japan_v2,10795040,941447,aa7184505397209d17bf2e61ff4027031ef3848a
surf_japan_v4,5805064,1940993,67247dc2fdc392d4d7812475bc107fb35dcbd451
surf_japan_v6,10016184,981731,dd8027aa54a99b156ed17053f15e55352dd6a6c4
surf_japan_v69,10968024,994152,f49436cbdd19b8e22db727821d2c5127deb4ff59
surf_japan_v7oon,8819328,2529672,5cb52082d68bac3f5c284b32d4f0d789f1d3aa23
surf_kitsune,19370618,5654886,41ff082a485d5b4a306589205187bc730ca4b2ac
surf_laserworld,8155816,607252,afdc1f1e62457ffec8393503b42dbf878af04afe
surf_legends,8897517,3218238,aadafc6e05c4da062e05ff2c9bfa0d7aa087417d
surf_legends_lite,7809030,2927823,b5fedf3aa3020b4d53eedff3122c5e428ec22bc7
surf_machine,2041940,517266,1867b6136ff2d09a22b45b87add4654bd4ee2402
surf_machine2,13903164,1035855,3c59384524e75884664204dae707ad1deb8feb27
surf_machine3_v1,15121888,1389470,c15fa6f44dbb05dba0693e395a9ce3423fe66009
surf_machine4,5940588,1060895,a4a0df933df5bd80f3cd643d344741ab797671a6
surf_machine_reloaded,3166180,997187,a06dac27b00861b9b49a6c9cb4a1439ac44f6e13
surf_machine_remix_v2,5457839,1705822,1f7af893c92d095411eca043189b05ac27890f47
surf_mai_remix,7711544,2349724,c367ddeaab90909411994f5e08adac904dccd537
surf_matrix_v7,5840082,2412673,c4ef93425f004b5b381c0fd4921f34d983a9df91
surf_matrix_v8,4579319,1327061,aa072bb11b2c9d34182ac09a857a71678ab6942f
surf_ny_momentum_v3_3_dm,13005776,3226803,b0d86d6939f2c598f093a9fb2613b6c41b8956df
surf_poolday,10738560,2191994,0ac31b50f83bae131bf6528efabcac1a1a73cee9
surf_rebel_resistance_final11,4670500,1289673,ce41df9a64c408ce4bb0e583a440a02aaba34101
surf_rebel_resistance_final2,4892336,1286793,0fa4124863f6192cd2d35f89cea5eedd9cb353c8
surf_rebel_resistance_final3,4900452,1295453,9f2415dccd200f2faebddf301231baf73510e490
surf_skyscraper,13360016,524159,93168e36aa2c0f499ffe2439d8ee9b909c16f5bc
surf_skyworld2,15241856,3504171,c4006e839945d3d5bf909ab6a8a6c674f00aa909
surf_skyworld_double_b9,13691040,2867617,b7bd5b612bfe73f60bdc5c80b0ad4c95d2ffe234
surf_skyworld_unlimited,14379540,3117858,5aa9bebc3e5898838d01a8e0783b7d2fe22cdf88
surf_splat_valley_v1,11593814,3645732,1778f8e5beaa45523af31b077725a76037cb583e
surf_year3000,17185800,4131233,f65b3d9f872ef80860f6b84f6286586830e9d163
ze_AcuticNotes_v1_2s,29896417,14200719,302540b5a96cc62c4d25982400de0beb05812eb4
ze_Genso_Of_Last_v1_2,182065760,84719149,a0c2db99386ca17682213c7c88e34f0667d0c237
ze_colorlicouspilar_fix,31800020,12875882,bcbd876ce4aa8b14d9c9bbe2393792bbdb737415
ze_dev_r4a,84913412,58962245,3db10595b079a4b2e91778c5a280455b5d3035dd
ze_illya_b2,267919212,156206297,c2699b2d29522e1d38f1f23e1b4b2c84a43ba579
ze_necromanteion_v3_1s_fix,214566288,100237172,ce85485c4098dae83e5bdce6db318d6d4496978d
ze_surf_gypt_v1_3s,52274245,28170300,1b2d9981799f381fc387999e18191e759661d8ab
zm_krusty_krab_a3_rev1,45806275,16483779,bc3cf5f967641e1bf01412cfce051ae2eb882ac9
